user_id,gender,age,city,register_date,user_level,source_channel
U07619,F,24,Beijing,2025-02-13,None,Douyin
U07620,M,22,Shanghai,2025-04-22,None,XHS
U07621,M,18,Shenzhen,2025-03-17,None,Organic
U07622,F,22,Nanjing,2025-02-25,None,XHS
U07623,F,40,Nanjing,2025-02-05,Gold,Google
U07624,F,18,Shenzhen,2025-05-23,None,Wechat
U07625,M,18,Shanghai,2025-06-22,Silver,XHS
U07626,M,43,Guangzhou,2025-06-23,Silver,XHS
U07627,M,18,Nanjing,2025-05-07,Silver,XHS
U07628,F,38,Beijing,2025-06-09,None,XHS
U07629,M,35,Nanjing,2025-06-13,Gold,Douyin
U07630,M,42,Nanjing,2025-03-21,None,Organic
U07631,F,21,Shenzhen,2025-06-03,None,Wechat
U07632,M,53,Guangzhou,2025-02-26,Silver,Wechat
U07633,M,21,Beijing,2025-03-28,Gold,Douyin
U07634,F,48,Beijing,2025-03-14,Silver,Douyin
U07635,M,36,Shenzhen,2025-04-04,None,XHS
U07636,M,38,Beijing,2025-05-17,None,Organic
U07637,F,38,Beijing,2025-03-04,None,Wechat
U07638,M,46,Shanghai,2025-01-09,None,Organic
U07639,F,42,Chengdu,2025-01-21,None,Douyin
U07640,F,53,Hangzhou,2025-06-21,None,Google
U07641,F,29,Nanjing,2025-01-08,Silver,XHS
U07642,F,54,Chengdu,2025-03-10,Silver,Wechat
U07643,F,19,Nanjing,2025-04-30,Silver,Organic
U07644,F,53,Hangzhou,2025-05-25,None,Wechat
U07645,F,46,Hangzhou,2025-03-26,Silver,XHS
U07646,F,49,Nanjing,2025-05-31,None,Wechat
U07647,F,50,Beijing,2025-06-12,None,XHS
U07648,M,37,Hangzhou,2025-04-03,None,XHS
U07649,F,19,Chengdu,2025-04-05,None,Wechat
U07650,F,24,Hangzhou,2025-03-11,Platinum,Wechat
U07651,F,37,Chengdu,2025-06-02,Silver,Google
U07652,F,33,Beijing,2025-01-17,None,Google
U07653,M,41,Shanghai,2025-03-13,Silver,Douyin
U07654,F,29,Shenzhen,2025-02-15,None,Wechat
U07655,M,47,Guangzhou,2025-04-05,None,Douyin
U07656,M,25,Guangzhou,2025-06-28,None,Wechat
U07657,F,20,Guangzhou,2025-03-27,Silver,Douyin
U07658,F,38,Beijing,2025-01-23,Silver,Wechat
U07659,M,46,Shenzhen,2025-04-13,None,Organic
U07660,F,31,Hangzhou,2025-04-06,None,XHS
U07661,F,18,Beijing,2025-03-19,None,Wechat
U07662,M,54,Shanghai,2025-01-29,Silver,Google
U07663,F,20,Beijing,2025-04-27,None,Douyin
U07664,F,53,Chengdu,2025-03-03,Platinum,XHS
U07665,M,21,Shenzhen,2025-05-31,Silver,Google
U07666,F,49,Shanghai,2025-02-16,None,Wechat
U07667,M,46,Nanjing,2025-03-15,Platinum,XHS
U07668,M,46,Beijing,2025-03-09,None,Organic
U07669,F,27,Chengdu,2025-02-10,Platinum,Organic
U07670,F,37,Chengdu,2025-01-30,Silver,Douyin
U07671,F,29,Beijing,2025-03-23,None,Douyin
U07672,F,46,Guangzhou,2025-01-15,Silver,Douyin
U07673,M,43,Nanjing,2025-04-16,None,XHS
U07674,M,28,Shanghai,2025-04-28,Silver,XHS
U07675,M,33,Shanghai,2025-06-24,None,Google
U07676,M,38,Hangzhou,2025-05-17,Silver,Douyin
U07677,F,52,Beijing,2025-05-16,None,Wechat
U07678,M,28,Shanghai,2025-02-06,Silver,Douyin
U07679,F,37,Shanghai,2025-04-05,Silver,Google
U07680,F,40,Shenzhen,2025-05-23,Gold,Google
U07681,M,36,Shenzhen,2025-02-10,None,Organic
U07682,F,20,Nanjing,2025-06-18,Platinum,Douyin
U07683,F,32,Guangzhou,2025-02-15,None,Organic
U07684,F,32,Shenzhen,2025-04-28,Silver,Douyin
U07685,F,26,Shanghai,2025-06-24,None,XHS
U07686,F,22,Beijing,2025-01-29,None,Google
U07687,M,46,Chengdu,2025-06-14,None,Douyin
U07688,M,31,Nanjing,2025-06-15,Silver,Wechat
U07689,F,26,Chengdu,2025-05-16,None,Douyin
U07690,M,52,Beijing,2025-03-29,Silver,Organic
U07691,F,33,Hangzhou,2025-04-24,None,Organic
U07692,F,43,Hangzhou,2025-02-03,None,Douyin
U07693,F,31,Hangzhou,2025-06-24,None,XHS
U07694,M,40,Hangzhou,2025-02-18,None,Google
U07695,M,39,Shenzhen,2025-01-01,None,Google
U07696,M,35,Chengdu,2025-01-16,Silver,Douyin
U07697,F,43,Chengdu,2025-06-11,None,Douyin
U07698,F,27,Guangzhou,2025-02-09,Gold,Douyin
U07699,M,28,Shenzhen,2025-01-17,Platinum,Douyin
U07700,M,49,Shanghai,2025-03-25,Silver,Wechat
U07701,M,44,Hangzhou,2025-01-07,Silver,Wechat
U07702,M,46,Nanjing,2025-06-24,None,Wechat
U07703,M,48,Shenzhen,2025-02-02,Gold,Google
U07704,F,37,Hangzhou,2025-02-17,None,Google
U07705,M,32,Shanghai,2025-06-19,None,Google
U07706,M,43,Guangzhou,2025-04-19,None,Google
U07707,M,19,Guangzhou,2025-03-19,Gold,XHS
U07708,M,53,Chengdu,2025-06-27,Platinum,XHS
U07709,F,53,Guangzhou,2025-02-25,Platinum,Wechat
U07710,M,54,Hangzhou,2025-06-10,None,Wechat
U07711,M,38,Beijing,2025-02-12,Silver,Google
U07712,M,18,Hangzhou,2025-02-01,Platinum,Douyin
U07713,F,42,Shenzhen,2025-06-09,None,XHS
U07714,F,52,Beijing,2025-02-09,None,Wechat
U07715,M,37,Guangzhou,2025-01-07,Silver,Organic
U07716,F,49,Chengdu,2025-06-11,None,Google
U07717,F,47,Beijing,2025-03-05,Platinum,Organic
U07718,F,32,Chengdu,2025-04-06,None,Wechat
U07719,M,51,Beijing,2025-06-18,Silver,Organic
U07720,M,19,Beijing,2025-02-07,None,Google
U07721,F,41,Beijing,2025-06-13,Silver,XHS
U07722,M,45,Guangzhou,2025-06-29,Silver,Douyin
U07723,M,24,Shanghai,2025-06-04,Silver,Douyin
U07724,F,42,Chengdu,2025-03-15,None,Wechat
U07725,M,22,Chengdu,2025-05-02,Silver,XHS
U07726,M,34,Beijing,2025-04-01,None,Douyin
U07727,F,19,Hangzhou,2025-02-28,Gold,XHS
U07728,F,24,Shanghai,2025-01-23,Gold,Organic
U07729,F,36,Shanghai,2025-05-01,None,Organic
U07730,F,24,Shanghai,2025-01-13,Gold,Wechat
U07731,M,29,Hangzhou,2025-05-11,None,Douyin
U07732,F,32,Chengdu,2025-06-05,Gold,XHS
U07733,M,53,Chengdu,2025-01-31,None,Douyin
U07734,F,42,Shanghai,2025-02-21,None,XHS
U07735,M,30,Hangzhou,2025-01-26,Gold,XHS
U07736,M,38,Hangzhou,2025-02-01,Gold,Organic
U07737,F,50,Nanjing,2025-01-26,Gold,Douyin
U07738,M,53,Guangzhou,2025-05-22,Silver,Wechat
U07739,M,30,Nanjing,2025-06-23,Gold,Google
U07740,F,21,Nanjing,2025-01-23,None,Google
U07741,F,40,Nanjing,2025-06-11,None,Organic
U07742,F,20,Chengdu,2025-03-09,Silver,Wechat
U07743,F,30,Beijing,2025-04-14,Silver,Wechat
U07744,F,25,Chengdu,2025-03-25,None,Google
U07745,M,51,Beijing,2025-03-09,Gold,Organic
U07746,M,19,Nanjing,2025-02-23,None,Organic
U07747,M,19,Beijing,2025-02-09,Silver,XHS
U07748,M,18,Nanjing,2025-05-11,Silver,Google
U07749,F,44,Shenzhen,2025-01-28,None,Douyin
U07750,F,32,Guangzhou,2025-02-09,Silver,XHS
U07751,M,40,Nanjing,2025-06-21,None,Organic
U07752,M,47,Beijing,2025-06-20,None,XHS
U07753,F,20,Shanghai,2025-04-01,None,Douyin
U07754,M,40,Chengdu,2025-04-07,None,Wechat
U07755,F,35,Beijing,2025-06-08,None,XHS
U07756,M,42,Hangzhou,2025-04-06,None,Douyin
U07757,F,22,Chengdu,2025-03-04,Silver,XHS
U07758,M,41,Chengdu,2025-03-04,Silver,Organic
U07759,M,50,Guangzhou,2025-06-15,Silver,Douyin
U07760,F,47,Hangzhou,2025-01-15,Silver,Wechat
U07761,F,24,Shenzhen,2025-06-25,None,Organic
U07762,M,51,Shanghai,2025-01-27,None,XHS
U07763,F,29,Beijing,2025-05-05,None,XHS
U07764,F,36,Chengdu,2025-05-24,None,XHS
U07765,F,49,Beijing,2025-02-01,Silver,Wechat
U07766,M,23,Beijing,2025-01-04,None,Douyin
U07767,M,50,Hangzhou,2025-04-09,None,Wechat
U07768,M,19,Guangzhou,2025-06-19,None,Douyin
U07769,F,18,Beijing,2025-03-15,None,Google
U07770,F,43,Nanjing,2025-05-27,None,XHS
U07771,F,43,Shanghai,2025-04-04,Gold,XHS
U07772,F,33,Chengdu,2025-03-22,Gold,Douyin
U07773,M,49,Shenzhen,2025-05-02,Silver,Douyin
U07774,F,41,Guangzhou,2025-03-23,None,Douyin
U07775,M,20,Nanjing,2025-01-19,None,XHS
U07776,M,42,Shenzhen,2025-06-18,None,Douyin
U07777,F,54,Nanjing,2025-01-23,None,Wechat
U07778,M,43,Shanghai,2025-03-10,Silver,Douyin
U07779,F,36,Shenzhen,2025-05-25,None,Organic
U07780,F,47,Shanghai,2025-04-20,Silver,XHS
U07781,M,22,Guangzhou,2025-05-26,None,Wechat
U07782,M,23,Guangzhou,2025-04-07,None,Organic
U07783,F,33,Guangzhou,2025-03-24,None,Wechat
U07784,F,54,Chengdu,2025-05-08,None,Wechat
U07785,M,49,Hangzhou,2025-02-17,None,XHS
U07786,M,39,Shanghai,2025-01-01,Silver,Organic
U07787,M,37,Hangzhou,2025-03-06,Silver,Douyin
U07788,M,25,Shanghai,2025-02-10,None,Douyin
U07789,F,31,Shanghai,2025-06-09,Silver,Douyin
U07790,M,53,Beijing,2025-02-04,None,Google
U07791,M,18,Beijing,2025-03-20,None,Google
U07792,M,40,Chengdu,2025-05-27,Silver,Wechat
U07793,F,26,Hangzhou,2025-04-21,Silver,Douyin
U07794,F,48,Hangzhou,2025-05-17,Silver,Wechat
U07795,F,34,Beijing,2025-01-10,Gold,Douyin
U07796,M,22,Hangzhou,2025-01-19,Platinum,Wechat
U07797,F,22,Beijing,2025-05-06,None,Google
U07798,M,40,Beijing,2025-01-21,None,Google
U07799,F,45,Nanjing,2025-04-23,None,Douyin
U07800,F,43,Shenzhen,2025-01-08,Gold,Douyin
U07801,F,33,Nanjing,2025-06-28,Gold,Wechat
U07802,F,35,Shenzhen,2025-05-20,Gold,Wechat
U07803,M,41,Nanjing,2025-03-02,Silver,XHS
U07804,F,30,Beijing,2025-06-25,Silver,Douyin
U07805,M,26,Nanjing,2025-01-30,Silver,Organic
U07806,F,26,Shenzhen,2025-04-08,None,Organic
U07807,M,52,Guangzhou,2025-02-18,Gold,XHS
U07808,F,43,Beijing,2025-06-22,Gold,XHS
U07809,M,49,Beijing,2025-03-01,Gold,XHS
U07810,M,28,Shanghai,2025-01-12,None,Douyin
U07811,M,29,Shenzhen,2025-05-31,Silver,Wechat
U07812,F,22,Hangzhou,2025-01-07,Platinum,XHS
U07813,F,20,Shenzhen,2025-04-07,None,Douyin
U07814,F,28,Chengdu,2025-05-25,None,Google
U07815,F,18,Shanghai,2025-03-14,Platinum,Wechat
U07816,M,26,Beijing,2025-01-13,Silver,Douyin
U07817,F,38,Hangzhou,2025-04-18,Silver,Douyin
U07818,F,37,Guangzhou,2025-03-20,Silver,XHS
U07819,F,30,Hangzhou,2025-06-20,None,XHS
U07820,F,47,Guangzhou,2025-04-13,Platinum,Douyin
U07821,F,18,Shenzhen,2025-04-25,None,Douyin
U07822,F,28,Chengdu,2025-01-23,Silver,Douyin
U07823,F,42,Shenzhen,2025-02-21,None,XHS
U07824,M,50,Shenzhen,2025-04-20,Silver,Douyin
U07825,M,41,Shanghai,2025-03-26,Gold,Douyin
U07826,M,41,Shenzhen,2025-04-15,Gold,XHS
U07827,M,31,Hangzhou,2025-03-22,None,Wechat
U07828,M,45,Guangzhou,2025-02-20,None,Douyin
U07829,F,20,Guangzhou,2025-04-09,None,Google
U07830,M,33,Hangzhou,2025-04-20,Gold,Douyin
U07831,M,38,Shanghai,2025-04-23,Silver,Douyin
U07832,F,39,Beijing,2025-06-12,None,Organic
U07833,F,31,Beijing,2025-05-26,Silver,XHS
U07834,M,30,Shanghai,2025-03-24,Gold,Google
U07835,F,42,Guangzhou,2025-06-27,Silver,Douyin
U07836,M,28,Beijing,2025-04-30,None,Organic
U07837,F,39,Shanghai,2025-04-05,Gold,Douyin
U07838,M,35,Hangzhou,2025-02-11,Gold,Organic
U07839,M,41,Hangzhou,2025-04-16,Silver,Wechat
U07840,M,36,Shanghai,2025-03-18,Gold,Organic
U07841,F,49,Guangzhou,2025-03-22,None,Organic
U07842,F,40,Guangzhou,2025-06-08,None,Douyin
U07843,F,35,Shenzhen,2025-04-11,None,Organic
U07844,F,18,Beijing,2025-04-16,None,Google
U07845,F,54,Chengdu,2025-03-18,None,Douyin
U07846,F,31,Nanjing,2025-03-09,None,Douyin
U07847,F,18,Nanjing,2025-02-26,None,Organic
U07848,M,23,Chengdu,2025-03-07,None,Douyin
U07849,M,25,Hangzhou,2025-03-20,Gold,XHS
U07850,M,48,Chengdu,2025-05-26,None,Wechat
U07851,M,37,Chengdu,2025-06-05,None,Wechat
U07852,F,24,Shenzhen,2025-06-30,Silver,Wechat
U07853,F,23,Shenzhen,2025-05-29,Silver,Organic
U07854,F,46,Hangzhou,2025-02-27,Gold,Douyin
U07855,M,30,Guangzhou,2025-03-09,None,Douyin
U07856,M,45,Beijing,2025-06-23,Silver,Douyin
U07857,M,47,Guangzhou,2025-02-27,Silver,Wechat
U07858,F,39,Beijing,2025-03-26,Silver,XHS
U07859,F,27,Nanjing,2025-06-04,None,Douyin
U07860,F,41,Shanghai,2025-02-25,Silver,Organic
U07861,M,37,Shanghai,2025-03-05,None,Wechat
U07862,F,50,Beijing,2025-01-03,None,Douyin
U07863,M,18,Shanghai,2025-01-16,Silver,Douyin
U07864,M,23,Hangzhou,2025-05-03,None,Wechat
U07865,F,33,Chengdu,2025-03-25,None,Google
U07866,F,40,Beijing,2025-05-13,Gold,Organic
U07867,F,40,Shenzhen,2025-03-15,Silver,Douyin
U07868,F,26,Chengdu,2025-03-28,Silver,Douyin
U07869,M,40,Chengdu,2025-05-30,Gold,XHS
U07870,M,22,Beijing,2025-02-02,None,Google
U07871,M,32,Shenzhen,2025-01-03,None,Douyin
U07872,F,37,Chengdu,2025-03-13,Platinum,Wechat
U07873,F,40,Shanghai,2025-03-19,Gold,XHS
U07874,M,27,Guangzhou,2025-02-07,None,Wechat
U07875,M,26,Beijing,2025-01-14,None,XHS
U07876,M,41,Beijing,2025-04-02,None,Wechat
U07877,M,43,Nanjing,2025-01-30,Gold,Wechat
U07878,F,24,Chengdu,2025-04-29,Gold,Wechat
U07879,F,35,Guangzhou,2025-04-11,Silver,Organic
U07880,F,22,Beijing,2025-06-30,Gold,Organic
U07881,F,53,Nanjing,2025-03-26,None,Google
U07882,F,24,Shanghai,2025-06-23,None,Douyin
U07883,F,33,Chengdu,2025-05-23,None,Wechat
U07884,M,26,Shanghai,2025-01-21,None,Organic
U07885,F,35,Guangzhou,2025-03-08,None,XHS
U07886,M,27,Shenzhen,2025-03-18,None,Douyin
U07887,F,49,Hangzhou,2025-06-28,None,Organic
U07888,M,47,Shanghai,2025-04-10,Silver,Douyin
U07889,M,45,Guangzhou,2025-01-19,Silver,XHS
U07890,F,26,Shanghai,2025-05-21,Silver,Google
U07891,F,50,Beijing,2025-02-22,Silver,Douyin
U07892,F,39,Beijing,2025-02-18,Silver,Wechat
U07893,M,37,Shanghai,2025-06-21,Silver,Google
U07894,M,49,Shenzhen,2025-03-05,Gold,Wechat
U07895,F,40,Beijing,2025-04-28,Silver,XHS
U07896,F,20,Beijing,2025-03-09,Gold,Douyin
U07897,M,33,Shanghai,2025-06-17,None,XHS
U07898,M,48,Nanjing,2025-03-19,Gold,Organic
U07899,F,46,Guangzhou,2025-04-26,Silver,XHS
U07900,F,36,Chengdu,2025-06-27,Platinum,XHS
U07901,M,42,Shanghai,2025-05-19,Silver,Google
U07902,F,43,Nanjing,2025-05-22,Gold,Wechat
U07903,F,37,Hangzhou,2025-02-06,None,XHS
U07904,M,53,Beijing,2025-05-30,Gold,Wechat
U07905,M,54,Nanjing,2025-06-17,Gold,Google
U07906,F,23,Hangzhou,2025-06-19,None,Douyin
U07907,M,30,Hangzhou,2025-03-15,None,Organic
U07908,M,36,Shanghai,2025-03-09,None,XHS
U07909,M,20,Chengdu,2025-03-19,None,Wechat
U07910,M,24,Beijing,2025-03-23,Gold,Wechat
U07911,F,33,Shanghai,2025-02-28,Silver,Douyin
U07912,M,50,Chengdu,2025-02-11,Silver,XHS
U07913,F,28,Hangzhou,2025-05-24,None,Organic
U07914,F,45,Beijing,2025-04-11,Platinum,XHS
U07915,F,52,Nanjing,2025-04-25,Silver,Douyin
U07916,M,41,Beijing,2025-02-10,Gold,Wechat
U07917,M,46,Guangzhou,2025-02-04,None,XHS
U07918,M,50,Beijing,2025-03-01,None,Google
U07919,M,53,Shenzhen,2025-01-05,None,XHS
U07920,M,19,Beijing,2025-04-13,None,Douyin
U07921,M,29,Beijing,2025-02-22,Silver,Google
U07922,M,54,Beijing,2025-01-06,Silver,XHS
U07923,F,43,Hangzhou,2025-03-06,None,Douyin
U07924,M,45,Nanjing,2025-04-23,Silver,XHS
U07925,M,23,Nanjing,2025-06-27,None,Douyin
U07926,F,52,Shenzhen,2025-04-20,Silver,Douyin
U07927,F,29,Chengdu,2025-01-03,Silver,Douyin
U07928,M,28,Chengdu,2025-04-20,None,Wechat
U07929,F,25,Chengdu,2025-05-03,Gold,XHS
U07930,M,24,Nanjing,2025-03-22,Gold,Organic
U07931,M,30,Shenzhen,2025-01-15,Platinum,Douyin
U07932,F,20,Beijing,2025-06-14,Silver,Douyin
U07933,M,42,Beijing,2025-01-15,Silver,XHS
U07934,F,22,Chengdu,2025-03-01,Platinum,Douyin
U07935,M,22,Beijing,2025-05-05,Gold,Organic
U07936,M,44,Shenzhen,2025-01-08,None,XHS
U07937,M,36,Beijing,2025-02-03,None,Douyin
U07938,F,48,Hangzhou,2025-05-19,None,Douyin
U07939,M,33,Shanghai,2025-01-18,Platinum,Wechat
U07940,M,52,Beijing,2025-04-27,Silver,Google
U07941,M,49,Shenzhen,2025-06-19,Silver,Douyin
U07942,F,20,Shanghai,2025-01-14,Silver,Douyin
U07943,F,20,Chengdu,2025-04-23,Silver,XHS
U07944,F,36,Nanjing,2025-03-08,Silver,Douyin
U07945,F,31,Nanjing,2025-01-27,Silver,Google
U07946,F,53,Shenzhen,2025-06-12,None,XHS
U07947,F,22,Shanghai,2025-03-08,None,XHS
U07948,M,41,Shenzhen,2025-06-09,Silver,Google
U07949,F,30,Shenzhen,2025-01-13,Silver,Organic
U07950,M,27,Guangzhou,2025-06-13,Gold,Wechat
U07951,M,33,Chengdu,2025-04-23,Silver,Douyin
U07952,F,44,Nanjing,2025-06-23,None,Organic
U07953,F,50,Guangzhou,2025-02-07,Silver,Wechat
U07954,M,23,Beijing,2025-01-17,Silver,Wechat
U07955,M,47,Chengdu,2025-03-23,Silver,Douyin
U07956,F,21,Hangzhou,2025-05-30,None,Douyin
U07957,F,40,Nanjing,2025-04-11,Silver,Wechat
U07958,M,39,Beijing,2025-03-07,None,Douyin
U07959,M,32,Nanjing,2025-05-05,Gold,Douyin
U07960,F,34,Guangzhou,2025-02-18,None,Wechat
U07961,M,39,Shanghai,2025-01-20,Platinum,Douyin
U07962,M,49,Shanghai,2025-02-03,Gold,XHS
U07963,M,51,Guangzhou,2025-01-13,Silver,Douyin
U07964,M,20,Beijing,2025-04-28,Silver,Wechat
U07965,F,39,Nanjing,2025-06-28,None,Wechat
U07966,F,49,Chengdu,2025-05-22,Silver,Wechat
U07967,M,27,Nanjing,2025-06-07,Platinum,Organic
U07968,F,19,Chengdu,2025-01-19,None,XHS
U07969,F,54,Shenzhen,2025-01-13,None,Douyin
U07970,M,45,Chengdu,2025-06-27,Gold,Organic
U07971,M,37,Guangzhou,2025-06-11,Gold,Google
U07972,F,49,Shanghai,2025-02-08,Silver,Wechat
U07973,F,34,Nanjing,2025-05-31,Platinum,Douyin
U07974,M,49,Guangzhou,2025-04-01,Silver,Douyin
U07975,M,30,Hangzhou,2025-03-23,Gold,Google
U07976,M,22,Beijing,2025-01-27,Silver,Douyin
U07977,F,49,Hangzhou,2025-02-06,None,Wechat
U07978,M,45,Beijing,2025-03-07,None,XHS
U07979,F,54,Beijing,2025-05-23,None,XHS
U07980,M,43,Shenzhen,2025-02-11,Gold,XHS
U07981,M,53,Beijing,2025-03-16,Gold,XHS
U07982,F,26,Beijing,2025-01-29,None,Douyin
U07983,F,21,Nanjing,2025-04-07,None,XHS
U07984,F,33,Chengdu,2025-03-08,Silver,Organic
U07985,M,18,Nanjing,2025-02-19,None,Douyin
U07986,M,45,Beijing,2025-01-01,Gold,Douyin
U07987,F,25,Shenzhen,2025-03-16,Silver,Wechat
U07988,M,45,Shenzhen,2025-04-24,None,Douyin
U07989,F,37,Guangzhou,2025-05-09,Gold,Wechat
U07990,F,26,Shanghai,2025-06-03,Gold,Wechat
U07991,F,20,Shanghai,2025-03-11,None,Google
U07992,M,21,Chengdu,2025-02-12,None,Douyin
U07993,F,54,Chengdu,2025-04-06,None,Wechat
U07994,F,38,Shanghai,2025-05-10,Silver,Douyin
U07995,F,28,Beijing,2025-06-06,Gold,Douyin
U07996,F,22,Hangzhou,2025-06-24,Silver,Douyin
U07997,M,42,Hangzhou,2025-03-07,Silver,Organic
U07998,M,42,Beijing,2025-04-20,Gold,Douyin
U07999,F,44,Hangzhou,2025-06-03,None,Wechat
U08000,F,32,Beijing,2025-03-01,None,Wechat
U08001,F,39,Hangzhou,2025-04-26,Gold,Douyin
U08002,M,21,Beijing,2025-03-23,Silver,Douyin
U08003,M,33,Shanghai,2025-04-02,None,Douyin
U08004,M,32,Hangzhou,2025-04-18,None,Google
U08005,M,54,Beijing,2025-03-31,None,Douyin
U08006,M,35,Shanghai,2025-06-04,Gold,Douyin
U08007,F,27,Guangzhou,2025-06-17,Silver,Douyin
U08008,M,41,Guangzhou,2025-02-10,None,Douyin
U08009,M,19,Shanghai,2025-03-15,None,XHS
U08010,F,26,Beijing,2025-03-24,None,Wechat
U08011,M,45,Guangzhou,2025-01-11,Silver,Wechat
U08012,F,52,Chengdu,2025-03-23,None,XHS
U08013,F,30,Beijing,2025-06-20,Silver,Wechat
U08014,M,51,Hangzhou,2025-04-22,Silver,Douyin
U08015,M,18,Nanjing,2025-06-21,None,XHS
U08016,M,33,Chengdu,2025-04-15,Silver,Wechat
U08017,F,20,Nanjing,2025-06-09,None,Organic
U08018,M,31,Hangzhou,2025-02-16,Silver,Wechat
U08019,M,46,Shenzhen,2025-04-07,Silver,Wechat
U08020,F,25,Guangzhou,2025-06-19,Silver,Douyin
U08021,M,25,Nanjing,2025-05-12,None,Google
U08022,F,49,Shanghai,2025-06-21,None,Douyin
U08023,M,19,Nanjing,2025-02-19,Silver,Douyin
U08024,M,50,Nanjing,2025-01-28,None,Douyin
U08025,M,34,Shanghai,2025-05-18,Gold,XHS
U08026,M,37,Nanjing,2025-03-11,None,Wechat
U08027,M,38,Chengdu,2025-02-10,None,XHS
U08028,M,21,Beijing,2025-06-14,Silver,Organic
U08029,M,23,Chengdu,2025-02-08,Silver,Organic
U08030,M,47,Shenzhen,2025-02-14,None,Douyin
U08031,M,30,Nanjing,2025-03-17,Gold,Douyin
U08032,M,21,Chengdu,2025-04-06,None,Wechat
U08033,F,32,Guangzhou,2025-04-22,None,Google
U08034,F,27,Shenzhen,2025-05-08,Silver,Douyin
U08035,M,38,Chengdu,2025-01-03,Gold,Wechat
U08036,M,52,Guangzhou,2025-05-30,None,Google
U08037,F,41,Guangzhou,2025-03-25,None,XHS
U08038,M,41,Hangzhou,2025-05-18,None,Organic
U08039,F,51,Chengdu,2025-03-21,Gold,Wechat
U08040,M,18,Shanghai,2025-02-04,None,XHS
U08041,M,43,Guangzhou,2025-04-10,None,Wechat
U08042,F,26,Hangzhou,2025-05-09,None,Organic
U08043,F,33,Beijing,2025-06-13,None,XHS
U08044,F,46,Chengdu,2025-03-22,Silver,Douyin
U08045,F,46,Shenzhen,2025-04-10,None,Google
U08046,F,51,Chengdu,2025-04-13,Gold,Wechat
U08047,F,47,Nanjing,2025-01-31,None,Wechat
U08048,M,29,Shenzhen,2025-02-03,Silver,Douyin
U08049,M,23,Shanghai,2025-06-18,None,XHS
U08050,M,26,Nanjing,2025-06-06,None,Wechat
U08051,M,40,Beijing,2025-04-22,Silver,Google
U08052,M,23,Beijing,2025-01-20,None,XHS
U08053,F,52,Nanjing,2025-01-05,Silver,Douyin
U08054,M,28,Shenzhen,2025-01-17,Silver,Douyin
U08055,F,51,Guangzhou,2025-02-11,Gold,Douyin
U08056,M,27,Shenzhen,2025-02-25,Gold,Douyin
U08057,M,38,Shanghai,2025-05-05,Gold,Organic
U08058,F,50,Beijing,2025-05-01,None,Douyin
U08059,F,49,Guangzhou,2025-04-15,Silver,Organic
U08060,M,45,Nanjing,2025-06-26,None,Organic
U08061,M,19,Shanghai,2025-02-11,Silver,Wechat
U08062,M,51,Shanghai,2025-05-21,None,Wechat
U08063,F,50,Hangzhou,2025-02-26,None,Douyin
U08064,M,36,Nanjing,2025-04-15,None,Google
U08065,M,32,Nanjing,2025-06-26,None,Douyin
U08066,M,36,Shanghai,2025-01-01,None,Douyin
U08067,M,43,Nanjing,2025-03-31,Silver,Wechat
U08068,F,32,Beijing,2025-02-11,None,Douyin
U08069,F,35,Beijing,2025-05-20,None,Douyin
U08070,M,46,Shenzhen,2025-01-25,None,XHS
U08071,M,24,Shenzhen,2025-06-11,Silver,Wechat
U08072,F,38,Beijing,2025-02-15,None,Wechat
U08073,M,42,Guangzhou,2025-05-16,None,Douyin
U08074,F,22,Guangzhou,2025-01-01,Silver,XHS
U08075,M,18,Hangzhou,2025-06-26,Gold,Douyin
U08076,M,25,Nanjing,2025-06-07,Silver,Wechat
U08077,M,32,Shanghai,2025-05-25,None,Google
U08078,F,48,Guangzhou,2025-04-26,Gold,XHS
U08079,F,37,Beijing,2025-06-28,None,XHS
U08080,F,27,Beijing,2025-04-28,Silver,Douyin
U08081,M,32,Chengdu,2025-02-28,Silver,Douyin
U08082,M,44,Chengdu,2025-05-23,None,Wechat
U08083,F,23,Nanjing,2025-05-09,None,Google
U08084,M,24,Chengdu,2025-02-22,Gold,Wechat
U08085,F,34,Nanjing,2025-05-04,Silver,Wechat
U08086,F,28,Nanjing,2025-01-22,None,Douyin
U08087,F,20,Beijing,2025-01-30,Silver,Douyin
U08088,F,19,Shanghai,2025-04-12,None,Google
U08089,F,19,Guangzhou,2025-03-05,Silver,Douyin
U08090,M,47,Shanghai,2025-03-20,Silver,Douyin
U08091,M,53,Beijing,2025-01-20,None,XHS
U08092,M,35,Beijing,2025-06-19,None,XHS
U08093,M,32,Shanghai,2025-02-27,Silver,Douyin
U08094,M,40,Shenzhen,2025-06-22,None,Douyin
U08095,F,41,Nanjing,2025-02-17,Gold,Google
U08096,M,40,Guangzhou,2025-06-03,None,Douyin
U08097,F,46,Nanjing,2025-05-03,None,Wechat
U08098,M,48,Hangzhou,2025-06-29,Platinum,Douyin
U08099,F,26,Hangzhou,2025-05-04,Silver,Wechat
U08100,M,20,Hangzhou,2025-01-25,Silver,Douyin
U08101,F,51,Chengdu,2025-06-11,None,XHS
U08102,M,41,Shanghai,2025-05-29,None,Organic
U08103,M,54,Chengdu,2025-06-12,Gold,Google
U08104,F,32,Beijing,2025-06-17,Silver,Wechat
U08105,M,29,Hangzhou,2025-01-20,Platinum,Wechat
